en_id,zh_id,label,edit_label
232937,55255,1.0,1.0
232935,55258,1.0,1.0
232940,55258,1.0,
286269,55260,0.0,
232777,55266,1.0,
232976,55267,1.0,
232862,55268,1.0,
232771,55269,0.0,
232966,55270,0.0,
228148,55271,1.0,
228579,55272,1.0,1.0
307151,55272,0.0,
232759,55273,0.0,
232774,55273,0.0,
232918,55274,0.0,
233008,55276,1.0,
232977,55278,0.0,
232978,55279,0.0,
232984,55279,0.0,
296123,55284,1.0,
232964,55289,1.0,
232865,55290,1.0,
232876,55291,1.0,
232843,55292,1.0,
232854,55294,1.0,
232840,55299,1.0,
286199,55301,0.0,
232858,55302,1.0,1.0
228613,55305,1.0,
277363,55306,0.0,
233155,55306,1.0,
233237,55310,1.0,
233152,55316,1.0,
233108,55317,1.0,
233110,55318,1.0,
233257,55319,1.0,
261931,55319,0.0,
233221,55320,0.0,
228610,55323,1.0,
233042,55326,0.0,
233068,55327,1.0,
234094,55329,1.0,
286551,55329,0.0,
233527,55330,1.0,
233432,55333,1.0,
234008,55334,1.0,
233349,55335,1.0,
228660,55339,1.0,
233695,55340,0.0,
233835,55345,1.0,
233692,55349,1.0,
233704,55351,0.0,
233520,55355,1.0,
233948,55356,0.0,
233877,55357,1.0,
233575,55360,1.0,
233588,55361,1.0,
219696,55362,0.0,
211237,55365,0.0,
219643,55369,0.0,
219639,55371,0.0,
218743,55380,1.0,
233645,55385,1.0,
233652,55385,0.0,
296542,55405,0.0,
233635,55412,1.0,
233766,55415,0.0,
233657,55417,0.0,
233656,55420,1.0,1.0
233655,55421,0.0,
219732,55422,0.0,
233654,55424,0.0,
233653,55424,0.0,
218741,55431,0.0,
219664,55431,1.0,
307304,55435,0.0,
271056,55435,1.0,
219700,55451,0.0,
219701,55451,0.0,
218747,55452,0.0,
219714,55453,0.0,
219711,55455,1.0,
219704,55459,0.0,
233648,55459,0.0,
233669,55459,0.0,
234019,55464,1.0,
233954,55465,0.0,
310148,55470,1.0,
219785,55472,1.0,
309153,55472,1.0,
286499,55476,0.0,
233797,55478,1.0,
233810,55478,0.0,
233893,55480,0.0,
233899,55480,1.0,
233798,55481,0.0,
233887,55482,1.0,
240147,55486,1.0,
239395,55489,1.0,
240426,55490,1.0,
239668,55491,1.0,
228992,55492,1.0,
240493,55493,1.0,
235527,55495,0.0,
228910,55495,1.0,
235175,55497,1.0,
228877,55502,0.0,
228925,55503,1.0,
235308,55504,1.0,
239558,55506,1.0,
240333,55507,1.0,
240436,55508,1.0,
240478,55508,0.0,
240499,55508,0.0,
236259,55510,0.0,
240226,55511,0.0,
240495,55512,0.0,
240567,55512,1.0,
240479,55512,0.0,
240498,55512,0.0,
240532,55512,0.0,
240581,55512,0.0,
229381,55513,0.0,
239548,55513,1.0,
239908,55514,0.0,
239929,55514,0.0,
240176,55514,0.0,
229453,55516,1.0,
240111,55518,0.0,
239968,55519,0.0,
240124,55519,1.0,
240292,55521,1.0,
240112,55522,0.0,
229476,55524,1.0,
240365,55524,0.0,
240129,55525,1.0,
240080,55526,0.0,
239611,55527,1.0,
239731,55528,0.0,
239759,55528,0.0,
240275,55530,1.0,
240270,55531,1.0,
240233,55532,1.0,
240163,55533,0.0,
239544,55535,1.0,
239564,55535,0.0,
240265,55536,0.0,
240200,55540,1.0,
239698,55542,1.0,
229441,55544,0.0,
239945,55544,0.0,
240371,55551,0.0,
239816,55552,0.0,
239829,55552,0.0,
240408,55554,1.0,
240356,55557,1.0,
240349,55557,0.0,
240421,55558,1.0,
240381,55558,0.0,
239563,55559,0.0,
239576,55559,1.0,
240539,55560,0.0,
239842,55562,1.0,
229445,55564,0.0,
240046,55564,0.0,
239526,55566,1.0,
240425,55567,1.0,
240230,55572,1.0,
240088,55574,1.0,
240201,55576,1.0,
239796,55577,1.0,
229389,55579,1.0,
239470,55579,0.0,
239517,55579,0.0,
240024,55580,1.0,
229449,55581,0.0,
228990,55583,0.0,
236126,55583,0.0,
236191,55583,0.0,
236428,55584,1.0,
236102,55587,0.0,
228997,55589,1.0,
236347,55590,1.0,
236370,55590,1.0,
236375,55590,1.0,
236097,55591,0.0,
236155,55594,1.0,
240391,55595,1.0,
240254,55595,0.0,
240574,55596,0.0,
229505,55598,0.0,
240562,55598,1.0,
240355,55600,1.0,
240335,55600,0.0,
240348,55600,0.0,
240380,55600,0.0,
239322,55603,1.0,
240504,55604,1.0,
239228,55610,1.0,
239275,55611,0.0,
239301,55611,1.0,
239234,55611,0.0,
240487,55612,1.0,
229485,55614,1.0,
239645,55617,1.0,
239268,55618,1.0,
240366,55619,0.0,
239725,55625,1.0,
268168,55625,0.0,
229498,55628,0.0,
240474,55629,1.0,
239278,55630,1.0,
239285,55630,0.0,
240418,55631,1.0,
240457,55631,0.0,
229468,55633,1.0,
240090,55634,0.0,
240196,55634,0.0,
240561,55635,1.0,
240497,55635,1.0,
240592,55635,0.0,
239290,55636,1.0,
240158,55637,1.0,
239269,55639,0.0,
240546,55641,1.0,
239392,55642,1.0,
229362,55646,1.0,
239288,55646,0.0,
236024,55647,1.0,
228171,55648,1.0,
235679,55654,1.0,
234238,55655,1.0,
234291,55656,0.0,
286605,55656,0.0,
228761,55662,1.0,
234212,55662,0.0,
228173,55665,0.0,
261001,55665,0.0,
234294,55666,1.0,
234296,55666,1.0,1.0
234135,55667,1.0,
217285,55670,0.0,
234138,55670,1.0,
234274,55671,1.0,
234211,55672,1.0,
234184,55672,0.0,
234216,55672,0.0,
228760,55673,1.0,
262559,55675,0.0,
235794,55675,1.0,
236093,55675,0.0,
235593,55676,0.0,
235645,55676,1.0,
234163,55679,1.0,
234172,55679,0.0,
286553,55679,0.0,
234134,55681,1.0,
228172,55682,0.0,
228767,55682,1.0,
234225,55683,1.0,
236065,55684,0.0,
234255,55686,1.0,
239363,55688,1.0,
229488,55692,1.0,
239232,55694,1.0,
240450,55696,1.0,
240462,55697,1.0,
239145,55700,0.0,
240420,55702,1.0,
229486,55703,1.0,
240452,55703,0.0,
239774,55704,1.0,
239837,55706,1.0,
239163,55709,0.0,
240336,55711,0.0,
240412,55711,0.0,
255714,55714,0.0,
255058,55716,1.0,
255487,55718,1.0,
249166,55720,1.0,
208670,55722,1.0,
250412,55723,1.0,
250614,55724,1.0,
250790,55726,1.0,
230801,55727,1.0,
250900,55729,1.0,1.0
249823,55730,0.0,
249908,55730,1.0,
249911,55734,1.0,
251392,55736,0.0,
251026,55736,1.0,
275886,55737,1.0,
249494,55738,1.0,
249904,55740,1.0,
248751,55743,1.0,
222680,55744,0.0,
309013,55744,1.0,
249731,55746,1.0,
269226,55746,0.0,
252380,55752,1.0,
254598,55754,1.0,
254331,55757,1.0,
254133,55758,1.0,
252888,55760,0.0,
231057,55760,1.0,
252880,55760,1.0,
254471,55761,1.0,
255567,55764,1.0,
228398,55768,1.0,
254799,55769,0.0,
254452,55770,1.0,
254804,55774,0.0,
254808,55774,0.0,
253432,55778,1.0,
231344,55783,0.0,
252592,55784,1.0,
253435,55785,0.0,
303982,55788,0.0,
230672,55790,1.0,
261348,55790,1.0,
245169,55793,1.0,
250476,55794,1.0,
249879,55795,1.0,
230095,55798,1.0,
250452,55799,1.0,
250492,55801,1.0,
230770,55802,1.0,
228287,55803,1.0,
250198,55806,1.0,
251869,55811,1.0,
250215,55812,0.0,
250305,55812,1.0,
313070,55814,1.0,
313061,55814,1.0,
313084,55814,1.0,
313075,55814,0.0,
246398,55815,1.0,
313096,55816,1.0,
245850,55818,1.0,
254420,55829,1.0,1.0
254426,55829,1.0,
254937,55831,1.0,
255148,55832,1.0,
231427,55835,1.0,
256497,55842,1.0,
255197,55843,1.0,
255726,55844,1.0,
255192,55845,0.0,
231401,55846,1.0,
255410,55847,1.0,
255716,55848,1.0,
255702,55857,0.0,
255704,55857,1.0,
256054,55858,0.0,
254800,55859,1.0,
203709,55861,0.0,
255521,55867,1.0,
254463,55875,1.0,
231331,55877,1.0,
254393,55877,1.0,
253404,55883,0.0,
253408,55883,0.0,
253397,55883,1.0,
254450,55884,1.0,
231330,55885,1.0,
231222,55886,1.0,
231320,55890,1.0,
231316,55891,0.0,
252845,55893,1.0,
254451,55894,1.0,
255948,55897,0.0,
255997,55897,1.0,
255464,55898,0.0,
291832,55899,0.0,
255939,55901,1.0,
255715,55902,1.0,
228432,55908,1.0,
231473,55909,0.0,
255626,55909,1.0,
255558,55910,1.0,
255659,55911,0.0,
304262,55912,0.0,
255661,55912,1.0,
255718,55914,1.0,
255686,55914,0.0,
231484,55915,1.0,
255495,55916,1.0,
283300,55918,0.0,
255630,55927,1.0,
291974,55927,0.0,
255873,55928,1.0,
255978,55929,0.0,
292050,55929,0.0,
255672,55930,1.0,
269736,55930,0.0,
274947,55931,1.0,
304257,55931,0.0,
255477,55932,1.0,
255482,55932,0.0,
255493,55933,1.0,
255483,55934,1.0,
255173,55935,0.0,
255484,55937,1.0,
255509,55938,1.0,
255241,55939,0.0,
270659,55939,0.0,
255776,55941,1.0,
231459,55942,0.0,
231474,55944,1.0,
255621,55944,0.0,
255784,55946,0.0,
255162,55949,1.0,
246373,55955,1.0,
243216,55957,1.0,
243239,55957,1.0,
240358,55958,1.0,
246281,55959,1.0,
241421,55961,1.0,
241296,55961,0.0,
241301,55961,0.0,
241261,55962,0.0,
241349,55962,0.0,
241096,55965,1.0,
248246,55970,1.0,
248139,55970,0.0,
252040,55971,0.0,
247497,55975,1.0,
241318,55977,1.0,
240681,55978,1.0,
240673,55980,1.0,
240591,55982,1.0,
245051,55985,1.0,
209944,55985,1.0,
241473,55986,0.0,
241904,55987,1.0,
241913,55989,1.0,
241883,55992,0.0,
241885,55992,0.0,
241953,55992,0.0,
241964,55992,0.0,
241848,55993,0.0,
213884,55994,0.0,
230165,55994,1.0,
245686,55996,1.0,
249715,56000,1.0,
273652,56001,0.0,
249745,56002,0.0,
267139,56003,0.0,
208617,56004,0.0,
256022,56005,0.0,
255579,56007,1.0,
257445,56009,1.0,
256333,56010,0.0,
253868,56012,1.0,
256181,56015,0.0,
231561,56015,1.0,
229727,56016,0.0,
242614,56016,0.0,
242721,56016,0.0,
241800,56017,1.0,
250502,56020,1.0,
251819,56023,1.0,
250133,56024,0.0,
302694,56026,0.0,
251617,56027,0.0,
219028,56030,0.0,
246875,56030,1.0,
254622,56033,1.0,
254670,56033,0.0,
229419,56035,0.0,
240060,56039,1.0,
239625,56041,0.0,
239562,56042,0.0,
229404,56042,0.0,
239502,56043,0.0,
239230,56044,1.0,
239294,56044,0.0,
239648,56045,1.0,
239613,56045,0.0,
239778,56048,1.0,
240050,56049,0.0,
239765,56050,1.0,
239724,56052,0.0,
239383,56053,1.0,
239401,56053,0.0,
229388,56054,1.0,
239467,56054,0.0,
239557,56055,1.0,
239456,56055,0.0,
239704,56055,0.0,
239701,56056,0.0,
229447,56057,1.0,
272071,56057,0.0,
236794,56059,0.0,
236490,56060,1.0,
236612,56062,1.0,
236552,56062,0.0,
233957,56064,1.0,
235174,56070,0.0,
235307,56073,1.0,
235166,56074,1.0,
235134,56074,0.0,
235177,56074,0.0,
239786,56075,1.0,
240482,56076,1.0,
229437,56077,0.0,
272088,56079,0.0,
240475,56081,0.0,
239391,56084,1.0,
240375,56089,1.0,
240429,56090,0.0,
270318,56092,0.0,
239328,56095,1.0,
239188,56095,0.0,
229341,56097,0.0,
239149,56097,0.0,
239532,56099,1.0,
239524,56100,1.0,
239400,56101,1.0,
251008,56105,1.0,
250482,56106,1.0,
251433,56109,1.0,
250640,56110,1.0,
254785,56113,1.0,
270525,56116,0.0,
230718,56116,0.0,
249752,56116,1.0,
249590,56117,1.0,
256323,56118,1.0,
255142,56121,1.0,
294247,56122,1.0,
301670,56122,0.0,
263319,56124,1.0,
240240,56125,0.0,
211347,56126,1.0,
211482,56126,1.0,
228638,56127,1.0,
246564,56128,1.0,
246028,56130,1.0,
261251,56130,1.0,
250811,56135,1.0,
233475,56136,1.0,
276051,56137,1.0,
236829,56139,1.0,
233918,56140,0.0,
233995,56141,1.0,
232699,56142,1.0,
256150,56143,0.0,
257917,56144,0.0,
259081,56145,1.0,
258151,56146,1.0,
258021,56149,1.0,
260770,56150,1.0,
259057,56155,1.0,
258851,56156,1.0,
314231,56158,0.0,
258853,56175,0.0,
258850,56185,1.0,
257877,56186,1.0,
257873,56189,1.0,
259067,56192,0.0,
259133,56212,0.0,
257540,56221,1.0,
258843,56222,0.0,
258848,56222,0.0,
258845,56222,0.0,
259302,56224,1.0,
259300,56224,0.0,
259566,56227,1.0,
224546,56231,1.0,
260701,56238,1.0,
259306,56245,1.0,
259574,56248,0.0,
205935,56263,0.0,
275459,56269,0.0,
269951,56270,0.0,
276012,56270,1.0,
257925,56272,1.0,
257926,56272,0.0,
259097,56273,0.0,
305846,56273,0.0,
259093,56273,1.0,
259094,56273,0.0,
224454,56274,1.0,
258764,56276,1.0,
258106,56279,0.0,
258160,56282,1.0,
258121,56286,0.0,
257935,56288,1.0,
257997,56289,1.0,
258024,56289,0.0,
269903,56294,0.0,
257339,56298,0.0,
257340,56298,0.0,
258150,56302,1.0,
258086,56311,1.0,
258098,56312,1.0,
269870,56313,0.0,
257316,56317,1.0,
306077,56319,0.0,
259195,56320,1.0,
292860,56321,0.0,
292861,56321,0.0,
306078,56321,0.0,
257932,56333,1.0,
257497,56334,1.0,
258767,56334,0.0,
257439,56351,1.0,
259105,56376,1.0,
259106,56376,0.0,
292803,56376,0.0,
258343,56378,1.0,
258326,56382,1.0,
259632,56384,1.0,1.0
258364,56385,1.0,
259776,56386,1.0,
259633,56387,1.0,
258331,56394,1.0,
259558,56395,0.0,
205931,56398,0.0,
259313,56398,0.0,
266877,56404,0.0,
306432,56413,0.0,
258614,56415,1.0,
258341,56416,0.0,
259573,56417,0.0,
259764,56422,1.0,
260736,56428,0.0,
259641,56430,1.0,
276030,56439,0.0,
284696,56440,1.0,
259587,56444,1.0,
206178,56446,0.0,
206183,56446,0.0,
206184,56446,0.0,
206185,56446,0.0,
206186,56446,0.0,
314285,56446,1.0,
305281,56447,1.0,
260789,56450,1.0,
260872,56455,1.0,
258735,56456,0.0,
314434,56456,0.0,
224767,56458,0.0,
260858,56459,1.0,
258736,56460,1.0,
306963,56465,0.0,
260853,56467,1.0,
209495,56473,0.0,
260843,56473,0.0,
260867,56476,1.0,
260856,56488,0.0,
260857,56489,1.0,
260873,56490,1.0,
258752,56492,0.0,
260866,56492,1.0,
260845,56496,0.0,
286119,56501,1.0,
295892,56502,0.0,
232225,56504,1.0,
232492,56506,0.0,
232494,56506,0.0,
228472,56507,1.0,
232214,56508,1.0,
232088,56511,0.0,
232092,56511,0.0,
232008,56515,1.0,
232009,56516,0.0,
232011,56516,1.0,
294598,56518,0.0,
231685,56519,0.0,
232081,56521,0.0,
232066,56522,0.0,
232064,56522,1.0,
232002,56523,1.0,
232036,56524,0.0,
232033,56524,0.0,
286009,56526,0.0,
232095,56526,1.0,
232154,56531,1.0,
232079,56532,1.0,
232039,56534,1.0,
232075,56536,0.0,
232436,56539,1.0,
228515,56542,1.0,
232195,56543,0.0,
232292,56548,1.0,
232294,56548,1.0,
232413,56561,1.0,
218716,56575,0.0,
232307,56578,1.0,
232207,56580,1.0,
232323,56582,1.0,
232223,56583,1.0,
232215,56584,1.0,
270091,56585,0.0,
232304,56588,0.0,
207007,56589,1.0,
228526,56591,0.0,
232224,56592,1.0,
232211,56593,0.0,
232239,56595,0.0,
232233,56595,1.0,
232328,56596,1.0,
295654,56598,0.0,
261621,56599,0.0,
295674,56602,1.0,
295605,56603,0.0,
206987,56607,0.0,
232201,56609,1.0,
232206,56612,0.0,
275740,56613,1.0,
286076,56614,0.0,
232204,56617,1.0,
232318,56618,1.0,
309652,56619,1.0,
295669,56620,1.0,
232329,56621,0.0,
228531,56623,1.0,
232412,56624,1.0,
232417,56626,1.0,
232430,56627,0.0,
232406,56628,1.0,
309715,56629,0.0,
232425,56633,0.0,
232423,56633,1.0,
277164,56633,0.0,
232437,56634,1.0,
232395,56635,1.0,
232414,56636,1.0,
309705,56645,0.0,
228130,56654,0.0,
228131,56654,0.0,
228457,56654,0.0,
231734,56654,0.0,
231736,56654,1.0,
231814,56655,1.0,
219251,56657,1.0,
231824,56658,0.0,
228473,56658,1.0,
231838,56658,1.0,
228486,56660,1.0,
231807,56661,1.0,
228135,56662,0.0,
231817,56662,1.0,
285896,56663,0.0,
285179,56663,1.0,
231832,56666,1.0,
275734,56670,1.0,
231862,56673,0.0,
231749,56674,1.0,
231724,56675,1.0,1.0
228455,56679,0.0,
231733,56680,1.0,
231866,56681,1.0,
228459,56682,1.0,
228134,56683,0.0,
231773,56683,0.0,
231738,56684,0.0,
231819,56687,1.0,
231725,56688,1.0,
231766,56689,1.0,
231786,56690,1.0,
231720,56691,1.0,
231859,56692,0.0,
231868,56692,0.0,
228462,56693,1.0,
231755,56694,1.0,
215016,56696,0.0,
231795,56703,1.0,
231739,56705,1.0,
206920,56708,0.0,
231860,56709,1.0,
231844,56710,1.0,
231830,56712,1.0,
231804,56715,1.0,
231827,56716,1.0,
219221,56717,0.0,
231799,56717,1.0,
231826,56721,0.0,
231834,56722,1.0,
231846,56724,0.0,
231831,56725,0.0,
231754,56726,1.0,
231843,56727,1.0,
294691,56728,0.0,
293510,56728,0.0,
294689,56728,0.0,
294699,56728,0.0,
228132,56730,1.0,
276136,56730,0.0,
294858,56730,0.0,
231803,56731,0.0,
231810,56732,0.0,
231769,56733,1.0,
231742,56734,0.0,
231775,56740,0.0,
231798,56741,1.0,
228452,56743,0.0,
231707,56743,1.0,
231782,56744,1.0,
206936,56746,1.0,
206937,56746,1.0,
231833,56746,1.0,
231820,56747,1.0,
231777,56748,1.0,
231789,56750,0.0,
231787,56750,1.0,
231845,56751,1.0,
231841,56752,1.0,
275738,56754,1.0,
231771,56758,1.0,
228103,56763,0.0,
228511,56766,1.0,
231976,56767,1.0,
232016,56769,0.0,
232188,56770,1.0,
232058,56771,1.0,
232113,56779,1.0,
219262,56781,0.0,
232184,56785,1.0,
232003,56790,1.0,
231884,56791,1.0,
228487,56793,1.0,
231885,56795,0.0,
232106,56798,1.0,
231770,56804,1.0,
275696,56807,1.0,
231711,56810,0.0,
232161,56811,0.0,
232163,56811,0.0,
232169,56811,0.0,
232165,56811,1.0,
206956,56813,0.0,
231953,56813,0.0,
231960,56813,1.0,
293540,56815,0.0,
231969,56815,1.0,
286023,56817,0.0,
232192,56818,1.0,
232112,56820,1.0,
232143,56822,1.0,
232180,56825,1.0,1.0
232102,56836,1.0,
232190,56841,1.0,
232116,56843,1.0,1.0
228504,56843,1.0,
309624,56846,1.0,
232134,56849,1.0,
232149,56850,1.0,
232085,56853,1.0,
228482,56858,1.0,
231958,56862,1.0,
231893,56868,1.0,
231935,56871,1.0,
285110,56872,0.0,
231928,56872,1.0,
231955,56874,1.0,
231898,56881,1.0,1.0
231939,56884,1.0,
231941,56884,1.0,
231902,56889,0.0,
232050,56891,0.0,
270156,56896,0.0,
231977,56896,1.0,
212567,56898,0.0,
232031,56898,1.0,
231983,56900,1.0,
228499,56903,1.0,1.0
228493,56904,0.0,
232005,56907,0.0,
232006,56907,1.0,
276966,56908,1.0,
232028,56910,1.0,
232056,56911,1.0,
228494,56913,1.0,
231997,56914,0.0,
231873,56917,1.0,
231954,56918,1.0,1.0
231916,56919,1.0,
231917,56925,0.0,
231911,56927,0.0,
231914,56927,1.0,
213222,56928,0.0,
231940,56928,1.0,
231922,56929,1.0,
231886,56931,1.0,
231957,56933,1.0,
231887,56935,0.0,
231881,56935,1.0,
228479,56936,0.0,
231938,56940,0.0,
231947,56942,1.0,
228136,56945,0.0,
231915,56945,1.0,
231880,56949,1.0,
232047,56955,0.0,
228500,56955,1.0,
231686,56956,1.0,
232000,56960,1.0,
295095,56960,0.0,
232340,56961,1.0,
228523,56962,0.0,
232385,56963,1.0,
307300,56963,0.0,
232373,56965,1.0,
232472,56969,1.0,1.0
232418,56973,1.0,
232457,56976,0.0,
228540,56977,1.0,
232424,56979,1.0,
232500,56981,1.0,
308105,56984,0.0,
232471,56985,0.0,
232462,56986,1.0,1.0
232489,56994,1.0,
296041,57000,1.0,
261690,57001,0.0,
232446,57003,0.0,
228535,57008,1.0,
232493,57016,0.0,
232485,57016,1.0,
232450,57024,0.0,
232468,57027,0.0,
228538,57027,1.0,
232458,57028,1.0,
286118,57030,0.0,
232229,57033,1.0,
232440,57047,1.0,
232363,57050,1.0,
232441,57051,1.0,
232378,57057,0.0,
232383,57060,1.0,
232382,57064,1.0,
232389,57066,1.0,
232400,57067,1.0,
232405,57068,1.0,
232416,57071,1.0,
232208,57075,1.0,
232210,57077,1.0,
232421,57082,1.0,
244886,57084,0.0,
280701,57084,0.0,
231291,57085,0.0,
313334,57086,1.0,
226438,57095,0.0,
234854,57097,0.0,
240102,57098,1.0,
246074,57101,1.0,
288960,57102,1.0,
248409,57104,0.0,
248607,57105,0.0,
252377,57108,1.0,
252355,57108,0.0,
227657,57109,0.0,
246012,57109,0.0,
246117,57113,1.0,
275856,57117,1.0,
275929,57118,1.0,
275930,57118,0.0,
250366,57119,0.0,
250404,57119,1.0,
247074,57120,1.0,
281647,57121,0.0,
222665,57121,0.0,
248952,57121,0.0,
250015,57122,1.0,
247721,57123,1.0,
254537,57125,1.0,
254558,57131,1.0,
243130,57132,1.0,
285085,57134,1.0,
285087,57134,0.0,
285089,57134,0.0,
257714,57135,1.0,
220148,57138,0.0,
235597,57138,1.0,
257296,57139,1.0,
255681,57140,1.0,
285069,57141,1.0,
285071,57141,1.0,
285088,57142,1.0,
239298,57143,1.0,
220664,57144,0.0,
311299,57149,1.0,
233294,57152,1.0,
233181,57153,1.0,
233853,57155,0.0,
233852,57155,0.0,
232649,57156,1.0,
233045,57157,1.0,
261970,57158,1.0,
233134,57160,1.0,
233244,57161,1.0,
233251,57163,1.0,
228609,57164,1.0,
232723,57165,1.0,
228543,57167,1.0,
233256,57169,1.0,
233240,57170,1.0,
232956,57173,1.0,
228154,57174,1.0,
232981,57177,1.0,
233173,57190,1.0,
261877,57190,0.0,
275754,57193,0.0,
233098,57193,1.0,
233010,57194,1.0,
233017,57194,1.0,
233123,57195,1.0,
233216,57198,1.0,
219512,57201,0.0,
233118,57201,1.0,
233175,57202,1.0,
219807,57206,0.0,
233435,57211,1.0,
277434,57212,0.0,
270987,57214,1.0,
233317,57215,0.0,
233753,57221,1.0,
233667,57222,1.0,
228728,57224,1.0,
234020,57226,1.0,
296691,57227,1.0,1.0
233950,57228,1.0,
233509,57235,1.0,
233710,57237,0.0,
234024,57245,0.0,
234039,57253,1.0,
228741,57258,0.0,
233998,57259,1.0,
233994,57260,1.0,
286522,57265,1.0,
233945,57266,1.0,
277709,57266,0.0,
234042,57267,1.0,
233929,57268,1.0,
233955,57270,0.0,
233959,57270,0.0,
310141,57271,1.0,
234034,57276,1.0,
233996,57276,0.0,
234031,57276,0.0,
234093,57280,0.0,
233771,57282,1.0,
233751,57282,0.0,
228746,57284,1.0,
234015,57285,0.0,
233990,57285,1.0,
234044,57285,0.0,
234065,57286,1.0,
233775,57288,0.0,
233989,57289,1.0,
234011,57296,1.0,
233476,57298,1.0,
233981,57301,1.0,
228745,57303,1.0,
233961,57304,1.0,
233966,57304,1.0,1.0
233192,57306,1.0,
293642,57309,0.0,
270883,57309,0.0,
233145,57310,1.0,
233044,57312,0.0,
233048,57312,1.0,
296297,57312,0.0,
232639,57313,1.0,
233031,57314,1.0,
228571,57315,1.0,
232668,57317,0.0,
232679,57317,0.0,
232739,57321,1.0,
228597,57323,1.0,
233128,57325,0.0,
232870,57327,0.0,
277264,57329,0.0,
232995,57330,0.0,
232998,57330,0.0,
275752,57330,1.0,
296300,57334,0.0,
286168,57338,1.0,
233178,57340,1.0,
228569,57341,1.0,
277221,57344,0.0,
232635,57344,1.0,
277215,57344,0.0,
232775,57345,0.0,
232997,57347,1.0,
233004,57348,1.0,
232629,57351,1.0,
232901,57352,1.0,
228627,57354,1.0,
219465,57356,0.0,
219471,57356,0.0,
232912,57356,0.0,
232907,57356,1.0,
228153,57357,1.0,
232653,57358,1.0,
232791,57359,1.0,
232681,57362,1.0,
233124,57363,1.0,
286197,57364,0.0,
232741,57364,1.0,
232694,57367,0.0,
233465,57368,1.0,
233865,57369,0.0,
233459,57370,1.0,
296458,57373,1.0,
233392,57376,1.0,
233265,57377,0.0,
233271,57377,0.0,
233362,57383,0.0,
271013,57384,1.0,
233270,57385,1.0,
233396,57386,1.0,
233390,57387,1.0,
307222,57387,0.0,
233278,57388,0.0,
309914,57389,0.0,
228649,57392,1.0,
233293,57394,1.0,
267240,57405,0.0,
233272,57406,1.0,
261929,57406,0.0,
261939,57406,0.0,
271033,57407,0.0,
309913,57407,0.0,
233414,57407,0.0,
233370,57408,1.0,
233273,57409,1.0,
234027,57418,1.0,
228685,57420,1.0,
233548,57423,1.0,
233564,57426,1.0,
233846,57429,0.0,
233892,57429,1.0,
233814,57432,1.0,
233869,57440,1.0,
233902,57442,0.0,
233912,57444,1.0,
233579,57445,0.0,
228667,57450,0.0,
307188,57452,0.0,
233263,57452,1.0,
233338,57453,1.0,
233449,57454,1.0,
228705,57457,1.0,
233631,57458,1.0,
271065,57459,1.0,
296682,57460,1.0,
233742,57461,0.0,
233743,57461,1.0,
233639,57462,1.0,
233744,57469,1.0,
238081,57471,1.0,
238184,57473,0.0,
237160,57474,1.0,
236809,57474,1.0,
285076,57476,1.0,
234776,57477,1.0,
235347,57480,0.0,
235913,57482,1.0,
228775,57487,1.0,
234422,57495,1.0,
234426,57495,1.0,
234346,57496,0.0,
234379,57496,0.0,
234269,57497,1.0,
234501,57502,1.0,
228794,57504,1.0,
310194,57507,1.0,
234407,57509,1.0,
234388,57511,0.0,
234421,57512,1.0,
234342,57514,1.0,
234301,57516,1.0,
271197,57516,0.0,
309166,57516,0.0,
234345,57519,1.0,
234320,57520,0.0,
234344,57522,1.0,
234485,57523,0.0,
267251,57524,0.0,
234341,57525,0.0,
228840,57527,1.0,
228824,57528,1.0,
234935,57531,0.0,
234936,57532,1.0,
234937,57532,1.0,
234727,57533,1.0,
234793,57533,1.0,
228842,57536,0.0,
228793,57537,1.0,
235010,57542,1.0,
228866,57543,1.0,
234771,57546,0.0,
234617,57548,1.0,
228862,57549,1.0,
234692,57550,0.0,
234705,57550,0.0,
234600,57552,0.0,
235059,57553,1.0,
234953,57554,1.0,
235057,57555,0.0,
235058,57555,1.0,
234939,57557,1.0,
285105,57559,0.0,
235104,57565,1.0,
310286,57569,1.0,
310292,57569,1.0,
235084,57570,1.0,
278151,57571,1.0,
234799,57572,1.0,
234827,57574,1.0,
234739,57575,1.0,
235097,57576,1.0,
234658,57577,0.0,
285257,57577,0.0,
234576,57578,1.0,
234605,57578,0.0,
235601,57583,1.0,
235412,57585,0.0,
228901,57585,1.0,
235363,57587,1.0,
235686,57590,0.0,
235692,57590,0.0,
228878,57592,1.0,
235657,57595,1.0,
235689,57595,0.0,
235612,57596,1.0,
278347,57597,0.0,
228900,57598,1.0,
228893,57599,1.0,
235322,57599,0.0,
271368,57599,0.0,
235206,57600,1.0,
310465,57602,0.0,
235217,57604,1.0,
235130,57609,0.0,
235383,57614,1.0,
218817,57616,0.0,
235576,57616,0.0,
234511,57619,1.0,
219904,57623,0.0,
228845,57627,1.0,
234924,57627,1.0,
277960,57629,0.0,
234302,57630,1.0,
234527,57631,1.0,
234519,57631,1.0,
271182,57632,0.0,
234954,57633,1.0,
228833,57636,0.0,
234838,57636,1.0,
234624,57641,1.0,
277863,57647,1.0,
228806,57651,0.0,
234608,57651,1.0,
234546,57655,1.0,
262305,57659,0.0,
234711,57660,1.0,
310186,57661,1.0,
310187,57661,1.0,
234221,57662,1.0,
228182,57666,1.0,
235499,57667,0.0,
